model,2021,2025,2030,2035,2040,2045,2050
default_solar_PV,165468,159938,133117,106296,97889,89483,81076
wind_new,218137,202296,182495,173581,164667,155753,146839
default_SMR,1004713,877643,837022,809365,780938,754262,722639
default_liion_battery,218301,196656,162289,149162,136059,122985,109948
gas_CC,136455,132731,126519,120313,115366,110412,105472
