snapshots,BUS_2 Wind,BUS_4 Solar,BUS_1 OPT Wind,BUS_2 OPT Wind,BUS_4 OPT Solar,BUS_4 OPT Wind
1/1/2021 0:00,0.243252033,0,0.661788618,0.243252033,0,1
1/1/2021 1:00,0.381788618,0,0.661788618,0.381788618,0,1
1/1/2021 2:00,0.307642276,0,0.661788618,0.307642276,0,1
1/1/2021 3:00,0.141463415,0,0.46601626,0.141463415,0,1
1/1/2021 4:00,0.045528455,0,0.381788618,0.045528455,0,0.99804878
1/1/2021 5:00,0.025365854,0,0.46601626,0.025365854,0,0.993821138
1/1/2021 6:00,0.070894309,0,0.56,0.070894309,0,0.93300813
1/1/2021 7:00,0.188292683,0,0.661788618,0.188292683,0,0.93300813
1/1/2021 8:00,0.307642276,0,0.661788618,0.307642276,0,0.864390244
1/1/2021 9:00,0.243252033,0,0.768130081,0.243252033,0,0.768130081
1/1/2021 10:00,0.243252033,0,0.864390244,0.243252033,0,0.56
1/1/2021 11:00,0.243252033,0,0.768130081,0.243252033,0,0.46601626
1/1/2021 12:00,0.188292683,0.000382089,0.661788618,0.188292683,0.000382089,0.46601626
1/1/2021 13:00,0.102764228,0.36357069,0.768130081,0.102764228,0.36357069,0.381788618
1/1/2021 14:00,0.070894309,0.564656508,0.661788618,0.070894309,0.564656508,0.243252033
1/1/2021 15:00,0.141463415,0.686178478,0.46601626,0.141463415,0.686178478,0.141463415
1/1/2021 16:00,0.188292683,0.728189316,0.381788618,0.188292683,0.728189316,0.188292683
1/1/2021 17:00,0.307642276,0.700017285,0.307642276,0.307642276,0.700017285,0.243252033
1/1/2021 18:00,0.307642276,0.51591261,0.243252033,0.307642276,0.51591261,0.243252033
1/1/2021 19:00,0.243252033,0.281423585,0.243252033,0.243252033,0.281423585,0.46601626
1/1/2021 20:00,0.456585366,0.032216557,0.243252033,0.456585366,0.032216557,0.768130081
1/1/2021 21:00,0.648780488,0,0.381788618,0.648780488,0,0.864390244
1/1/2021 22:00,0.753495935,0,0.381788618,0.753495935,0,0.93300813
1/1/2021 23:00,0.922926829,0,0.381788618,0.922926829,0,0.981138211
1/2/2021 0:00,0.975609756,0,0.243252033,0.975609756,0,0.981138211
1/2/2021 1:00,0.922926829,0,0.045528455,0.922926829,0,0.922926829
1/2/2021 2:00,0.850406504,0,0.009430894,0.850406504,0,0.850406504
1/2/2021 3:00,0.850406504,0,0.009430894,0.850406504,0,0.753495935
1/2/2021 4:00,0.922926829,0,0.009430894,0.922926829,0,0.56
1/2/2021 5:00,0.991869919,0,0.025365854,0.991869919,0,0.46601626
1/2/2021 6:00,0.850406504,0,0.141463415,0.850406504,0,0.381788618
1/2/2021 7:00,0.301138211,0,0.243252033,0.301138211,0,0.381788618
1/2/2021 8:00,0.456585366,0,0.381788618,0.456585366,0,0.243252033
1/2/2021 9:00,0.548617886,0,0.381788618,0.548617886,0,0.188292683
1/2/2021 10:00,0.548617886,0,0.307642276,0.548617886,0,0.102764228
1/2/2021 11:00,0.753495935,0,0.307642276,0.753495935,0,0.045528455
1/2/2021 12:00,0.753495935,4.86E-05,0.307642276,0.753495935,4.86E-05,0.009430894
1/2/2021 13:00,0.548617886,0.014540706,0.381788618,0.548617886,0.014540706,0.009430894
1/2/2021 14:00,0.238373984,0.025426638,0.307642276,0.238373984,0.025426638,0.102764228
1/2/2021 15:00,0.100487805,0.040802271,0.243252033,0.100487805,0.040802271,0.138536585
1/2/2021 16:00,0.100487805,0.040248803,0.141463415,0.100487805,0.040248803,0.138536585
1/2/2021 17:00,0.138536585,0.048185908,0.102764228,0.138536585,0.048185908,0.184390244
1/2/2021 18:00,0.138536585,0.05980581,0.070894309,0.138536585,0.05980581,0.184390244
1/2/2021 19:00,0.138536585,0.061075092,0.141463415,0.138536585,0.061075092,0.238373984
1/2/2021 20:00,0.100487805,0.020787073,0.243252033,0.100487805,0.020787073,0.37398374
1/2/2021 21:00,0.044227642,0,0.46601626,0.044227642,0,0.548617886
1/2/2021 22:00,0.008780488,0,0.56,0.008780488,0,0.648780488
1/2/2021 23:00,0.008780488,0,0.661788618,0.008780488,0,0.648780488
1/3/2021 0:00,0.008780488,0,0.768130081,0.008780488,0,0.753495935
1/3/2021 1:00,0.008780488,0,0.864390244,0.008780488,0,0.912845528
1/3/2021 2:00,0.024390244,0,0.864390244,0.024390244,0,0.975609756
1/3/2021 3:00,0.070894309,0,0.864390244,0.070894309,0,0.922926829
1/3/2021 4:00,0.141463415,0,0.768130081,0.141463415,0,0.850406504
1/3/2021 5:00,0.188292683,0,0.661788618,0.188292683,0,0.850406504
1/3/2021 6:00,0.188292683,0,0.56,0.188292683,0,0.850406504
1/3/2021 7:00,0.188292683,0,0.56,0.188292683,0,0.753495935
1/3/2021 8:00,0.188292683,0,0.661788618,0.188292683,0,0.753495935
1/3/2021 9:00,0.188292683,0,0.661788618,0.188292683,0,0.648780488
1/3/2021 10:00,0.243252033,0,0.768130081,0.243252033,0,0.548617886
1/3/2021 11:00,0.243252033,0,0.864390244,0.243252033,0,0.456585366
1/3/2021 12:00,0.243252033,0.000320444,0.864390244,0.243252033,0.000320444,0.456585366
1/3/2021 13:00,0.243252033,0.221835519,0.981138211,0.243252033,0.221835519,0.456585366
1/3/2021 14:00,0.243252033,0.467460954,1,0.243252033,0.467460954,0.37398374
1/3/2021 15:00,0.100487805,0.627809801,1,0.100487805,0.627809801,0.447154472
1/3/2021 16:00,0.008780488,0.69845565,1,0.008780488,0.69845565,0.447154472
1/3/2021 17:00,0.008780488,0.59383426,1,0.008780488,0.59383426,0.537560976
1/3/2021 18:00,0.008780488,0.343552595,1,0.008780488,0.343552595,0.635772358
1/3/2021 19:00,0.008780488,0.084894202,1,0.008780488,0.084894202,0.635772358
1/3/2021 20:00,0.008780488,0.017985086,1,0.008780488,0.017985086,0.739186992
1/3/2021 21:00,0.008780488,0,1,0.008780488,0,0.836422764
1/3/2021 22:00,0.008780488,0,1,0.008780488,0,0.912845528
1/3/2021 23:00,0.008780488,0,0.999349593,0.008780488,0,0.912845528
1/4/2021 0:00,0.008780488,0,0.975609756,0.008780488,0,0.970406504
1/4/2021 1:00,0.008780488,0,0.850406504,0.008780488,0,0.996747967
1/4/2021 2:00,0.008780488,0,0.753495935,0.008780488,0,0.999349593
1/4/2021 3:00,0.008780488,0,0.648780488,0.008780488,0,0.999349593
1/4/2021 4:00,0.008780488,0,0.548617886,0.008780488,0,0.989918699
1/4/2021 5:00,0.024390244,0,0.381788618,0.024390244,0,0.989918699
1/4/2021 6:00,0.024390244,0,0.307642276,0.024390244,0,0.912845528
1/4/2021 7:00,0.044227642,0,0.243252033,0.044227642,0,0.836422764
1/4/2021 8:00,0.069268293,0,0.141463415,0.069268293,0,0.836422764
1/4/2021 9:00,0.100487805,0,0.188292683,0.100487805,0,0.739186992
1/4/2021 10:00,0.184390244,0,0.381788618,0.184390244,0,0.635772358
1/4/2021 11:00,0.184390244,0,0.56,0.184390244,0,0.635772358
1/4/2021 12:00,0.238373984,0.000335907,0.753495935,0.238373984,0.000335907,0.537560976
1/4/2021 13:00,0.238373984,0.275899453,0.850406504,0.238373984,0.275899453,0.447154472
1/4/2021 14:00,0.184390244,0.522407795,0.922926829,0.184390244,0.522407795,0.29495935
1/4/2021 15:00,0.138536585,0.655777656,0.922926829,0.138536585,0.655777656,0.180162602
1/4/2021 16:00,0.138536585,0.703618153,0.922926829,0.138536585,0.703618153,0.135284553
1/4/2021 17:00,0.138536585,0.636101141,0.922926829,0.138536585,0.636101141,0.098211382
1/4/2021 18:00,0.138536585,0.483866573,0.991869919,0.138536585,0.483866573,0.067317073
1/4/2021 19:00,0.138536585,0.28090883,0.991869919,0.138536585,0.28090883,0.135284553
1/4/2021 20:00,0.138536585,0.031601429,0.997398374,0.138536585,0.031601429,0.29495935
1/4/2021 21:00,0.184390244,0,0.997398374,0.184390244,0,0.447154472
1/4/2021 22:00,0.238373984,0,0.999349593,0.238373984,0,0.635772358
1/4/2021 23:00,0.301138211,0,0.997398374,0.301138211,0,0.739186992
1/5/2021 0:00,0.301138211,0,0.99804878,0.301138211,0,0.836422764
1/5/2021 1:00,0.301138211,0,0.993821138,0.301138211,0,0.739186992
1/5/2021 2:00,0.301138211,0,0.981138211,0.301138211,0,0.739186992
1/5/2021 3:00,0.238373984,0,0.981138211,0.238373984,0,0.739186992
1/5/2021 4:00,0.238373984,0,0.981138211,0.238373984,0,0.739186992
1/5/2021 5:00,0.138536585,0,0.981138211,0.138536585,0,0.739186992
1/5/2021 6:00,0.100487805,0,0.93300813,0.100487805,0,0.753495935
1/5/2021 7:00,0.100487805,0,0.93300813,0.100487805,0,0.753495935
1/5/2021 8:00,0.069268293,0,0.864390244,0.069268293,0,0.753495935
1/5/2021 9:00,0.069268293,0,0.768130081,0.069268293,0,0.753495935
1/5/2021 10:00,0.044227642,0,0.768130081,0.044227642,0,0.753495935
1/5/2021 11:00,0.044227642,0,0.768130081,0.044227642,0,0.753495935
1/5/2021 12:00,0.044227642,0.000131731,0.768130081,0.044227642,0.000131731,0.753495935
1/5/2021 13:00,0.044227642,0.102414879,0.661788618,0.044227642,0.102414879,0.753495935
1/5/2021 14:00,0.069268293,0.199569694,0.56,0.069268293,0.199569694,0.456585366
1/5/2021 15:00,0.024390244,0.215166928,0.46601626,0.024390244,0.215166928,0.301138211
1/5/2021 16:00,0.008780488,0.258810365,0.243252033,0.008780488,0.258810365,0.29495935
1/5/2021 17:00,0.008780488,0.163235565,0.141463415,0.008780488,0.163235565,0.180162602
1/5/2021 18:00,0.008780488,0.103237488,0.102764228,0.008780488,0.103237488,0.135284553
1/5/2021 19:00,0.008780488,0.0608046,0.070894309,0.008780488,0.0608046,0.098211382
1/5/2021 20:00,0.008780488,0.017032223,0.102764228,0.008780488,0.017032223,0.184390244
1/5/2021 21:00,0.008780488,0,0.102764228,0.008780488,0,0.100487805
1/5/2021 22:00,0.008780488,0,0.025365854,0.008780488,0,0.100487805
1/5/2021 23:00,0.008780488,0,0.009430894,0.008780488,0,0.069268293
1/6/2021 0:00,0.008780488,0,0.009430894,0.008780488,0,0.069268293
1/6/2021 1:00,0.008780488,0,0.045528455,0.008780488,0,0.044227642
1/6/2021 2:00,0.008780488,0,0.102764228,0.008780488,0,0.024390244
1/6/2021 3:00,0.008780488,0,0.243252033,0.008780488,0,0.008780488
1/6/2021 4:00,0.008780488,0,0.243252033,0.008780488,0,0.008780488
1/6/2021 5:00,0.024390244,0,0.243252033,0.024390244,0,0.008780488
1/6/2021 6:00,0.044227642,0,0.243252033,0.044227642,0,0.008780488
1/6/2021 7:00,0.100487805,0,0.243252033,0.100487805,0,0.008780488
1/6/2021 8:00,0.184390244,0,0.188292683,0.184390244,0,0.044227642
1/6/2021 9:00,0.301138211,0,0.188292683,0.301138211,0,0.069268293
1/6/2021 10:00,0.37398374,0,0.243252033,0.37398374,0,0.069268293
1/6/2021 11:00,0.456585366,0,0.381788618,0.456585366,0,0.100487805
1/6/2021 12:00,0.46601626,0.000332153,0.46601626,0.46601626,0.000332153,0.238373984
1/6/2021 13:00,0.46601626,0.231028749,0.56,0.46601626,0.231028749,0.37398374
1/6/2021 14:00,0.301138211,0.413097997,0.661788618,0.301138211,0.413097997,0.301138211
1/6/2021 15:00,0.238373984,0.475916279,0.46601626,0.238373984,0.475916279,0.238373984
1/6/2021 16:00,0.238373984,0.518332024,0.307642276,0.238373984,0.518332024,0.238373984
1/6/2021 17:00,0.238373984,0.47123065,0.188292683,0.238373984,0.47123065,0.29495935
1/6/2021 18:00,0.301138211,0.381052384,0.141463415,0.301138211,0.381052384,0.366178862
1/6/2021 19:00,0.301138211,0.185208035,0.188292683,0.301138211,0.185208035,0.447154472
1/6/2021 20:00,0.37398374,0.025593914,0.307642276,0.37398374,0.025593914,0.635772358
1/6/2021 21:00,0.456585366,0,0.46601626,0.456585366,0,0.836422764
1/6/2021 22:00,0.648780488,0,0.56,0.648780488,0,0.836422764
1/6/2021 23:00,0.768130081,0,0.56,0.768130081,0,0.912845528
1/7/2021 0:00,0.768130081,0,0.46601626,0.768130081,0,0.922926829
1/7/2021 1:00,0.864390244,0,0.381788618,0.864390244,0,0.850406504
1/7/2021 2:00,0.768130081,0,0.381788618,0.768130081,0,0.922926829
1/7/2021 3:00,0.768130081,0,0.307642276,0.768130081,0,0.922926829
1/7/2021 4:00,0.768130081,0,0.307642276,0.768130081,0,0.850406504
1/7/2021 5:00,0.661788618,0,0.307642276,0.661788618,0,0.850406504
1/7/2021 6:00,0.56,0,0.307642276,0.56,0,0.850406504
1/7/2021 7:00,0.56,0,0.188292683,0.56,0,0.864390244
1/7/2021 8:00,0.46601626,0,0.188292683,0.46601626,0,0.864390244
1/7/2021 9:00,0.46601626,0,0.188292683,0.46601626,0,0.864390244
1/7/2021 10:00,0.56,0,0.243252033,0.56,0,0.981138211
1/7/2021 11:00,0.56,0,0.307642276,0.56,0,0.93300813
1/7/2021 12:00,0.56,0.000391592,0.243252033,0.56,0.000391592,0.981138211
1/7/2021 13:00,0.56,0.286970211,0.307642276,0.56,0.286970211,0.93300813
1/7/2021 14:00,0.46601626,0.536150976,0.307642276,0.46601626,0.536150976,0.768130081
1/7/2021 15:00,0.307642276,0.678178495,0.188292683,0.307642276,0.678178495,0.768130081
1/7/2021 16:00,0.307642276,0.721633211,0.045528455,0.307642276,0.721633211,0.768130081
1/7/2021 17:00,0.307642276,0.70042186,0.025365854,0.307642276,0.70042186,0.768130081
1/7/2021 18:00,0.307642276,0.55579993,0.025365854,0.307642276,0.55579993,0.768130081
1/7/2021 19:00,0.307642276,0.327930758,0.025365854,0.307642276,0.327930758,0.661788618
1/7/2021 20:00,0.381788618,0.045627885,0.102764228,0.381788618,0.045627885,0.56
1/7/2021 21:00,0.46601626,0,0.243252033,0.46601626,0,0.661788618
1/7/2021 22:00,0.661788618,0,0.381788618,0.661788618,0,0.864390244
1/7/2021 23:00,0.768130081,0,0.46601626,0.768130081,0,0.864390244
1/8/2021 0:00,0.93300813,0,0.56,0.93300813,0,0.768130081
1/8/2021 1:00,0.93300813,0,0.56,0.93300813,0,0.661788618
1/8/2021 2:00,0.864390244,0,0.56,0.864390244,0,0.56
1/8/2021 3:00,0.864390244,0,0.56,0.864390244,0,0.661788618
1/8/2021 4:00,0.661788618,0,0.46601626,0.661788618,0,0.661788618
1/8/2021 5:00,0.46601626,0,0.46601626,0.46601626,0,0.661788618
1/8/2021 6:00,0.381788618,0,0.381788618,0.381788618,0,0.768130081
1/8/2021 7:00,0.381788618,0,0.381788618,0.381788618,0,0.768130081
1/8/2021 8:00,0.46601626,0,0.243252033,0.46601626,0,0.768130081
1/8/2021 9:00,0.56,0,0.102764228,0.56,0,0.768130081
1/8/2021 10:00,0.768130081,0,0.102764228,0.768130081,0,0.768130081
1/8/2021 11:00,0.864390244,0,0.188292683,0.864390244,0,0.768130081
1/8/2021 12:00,0.93300813,0.000608034,0.243252033,0.93300813,0.000608034,0.768130081
1/8/2021 13:00,0.864390244,0.400452316,0.243252033,0.864390244,0.400452316,0.768130081
1/8/2021 14:00,0.661788618,0.520346306,0.243252033,0.661788618,0.520346306,0.661788618
1/8/2021 15:00,0.46601626,0.33108041,0.243252033,0.46601626,0.33108041,0.56
1/8/2021 16:00,0.307642276,0.248608357,0.188292683,0.307642276,0.248608357,0.46601626
1/8/2021 17:00,0.243252033,0.165449256,0.141463415,0.243252033,0.165449256,0.46601626
1/8/2021 18:00,0.243252033,0.12909632,0.141463415,0.243252033,0.12909632,0.46601626
1/8/2021 19:00,0.188292683,0.061913215,0.102764228,0.188292683,0.061913215,0.56
1/8/2021 20:00,0.243252033,0.015680571,0.141463415,0.243252033,0.015680571,0.661788618
1/8/2021 21:00,0.381788618,0,0.188292683,0.381788618,0,0.661788618
1/8/2021 22:00,0.46601626,0,0.307642276,0.46601626,0,0.661788618
1/8/2021 23:00,0.661788618,0,0.381788618,0.661788618,0,0.661788618
1/9/2021 0:00,0.768130081,0,0.381788618,0.768130081,0,0.56
1/9/2021 1:00,0.768130081,0,0.46601626,0.768130081,0,0.56
1/9/2021 2:00,0.661788618,0,0.46601626,0.661788618,0,0.56
1/9/2021 3:00,0.661788618,0,0.381788618,0.661788618,0,0.661788618
1/9/2021 4:00,0.56,0,0.243252033,0.56,0,0.56
1/9/2021 5:00,0.46601626,0,0.188292683,0.46601626,0,0.46601626
1/9/2021 6:00,0.381788618,0,0.188292683,0.381788618,0,0.381788618
1/9/2021 7:00,0.381788618,0,0.188292683,0.381788618,0,0.381788618
1/9/2021 8:00,0.381788618,0,0.102764228,0.381788618,0,0.307642276
1/9/2021 9:00,0.46601626,0,0.307642276,0.46601626,0,0.307642276
1/9/2021 10:00,0.381788618,0,0.381788618,0.381788618,0,0.243252033
1/9/2021 11:00,0.307642276,0,0.56,0.307642276,0,0.243252033
1/9/2021 12:00,0.243252033,0.000511195,0.56,0.243252033,0.000511195,0.243252033
1/9/2021 13:00,0.141463415,0.317292375,0.661788618,0.141463415,0.317292375,0.307642276
1/9/2021 14:00,0.069268293,0.533847147,0.56,0.069268293,0.533847147,0.307642276
1/9/2021 15:00,0.069268293,0.653354098,0.381788618,0.069268293,0.653354098,0.307642276
1/9/2021 16:00,0.069268293,0.708692403,0.188292683,0.069268293,0.708692403,0.301138211
1/9/2021 17:00,0.100487805,0.671813554,0.188292683,0.100487805,0.671813554,0.301138211
1/9/2021 18:00,0.138536585,0.544195871,0.188292683,0.138536585,0.544195871,0.301138211
1/9/2021 19:00,0.138536585,0.315817988,0.188292683,0.138536585,0.315817988,0.37398374
1/9/2021 20:00,0.184390244,0.049041133,0.243252033,0.184390244,0.049041133,0.456585366
1/9/2021 21:00,0.238373984,0,0.46601626,0.238373984,0,0.548617886
1/9/2021 22:00,0.307642276,0,0.661788618,0.307642276,0,0.648780488
1/9/2021 23:00,0.381788618,0,0.768130081,0.381788618,0,0.648780488
1/10/2021 0:00,0.381788618,0,0.768130081,0.381788618,0,0.648780488
1/10/2021 1:00,0.307642276,0,0.768130081,0.307642276,0,0.648780488
1/10/2021 2:00,0.188292683,0,0.768130081,0.188292683,0,0.648780488
1/10/2021 3:00,0.141463415,0,0.661788618,0.141463415,0,0.753495935
1/10/2021 4:00,0.102764228,0,0.243252033,0.102764228,0,0.648780488
1/10/2021 5:00,0.045528455,0,0.141463415,0.045528455,0,0.548617886
1/10/2021 6:00,0.025365854,0,0.070894309,0.025365854,0,0.548617886
1/10/2021 7:00,0.009430894,0,0.045528455,0.009430894,0,0.46601626
1/10/2021 8:00,0.009430894,0,0.070894309,0.009430894,0,0.381788618
1/10/2021 9:00,0.009430894,0,0.141463415,0.009430894,0,0.381788618
1/10/2021 10:00,0.009430894,0,0.307642276,0.009430894,0,0.46601626
1/10/2021 11:00,0.009430894,0,0.46601626,0.009430894,0,0.46601626
1/10/2021 12:00,0.009430894,0.00066869,0.56,0.009430894,0.00066869,0.56
1/10/2021 13:00,0.025365854,0.408905249,0.56,0.025365854,0.408905249,0.56
1/10/2021 14:00,0.044227642,0.578307907,0.56,0.044227642,0.578307907,0.307642276
1/10/2021 15:00,0.044227642,0.706470124,0.381788618,0.044227642,0.706470124,0.188292683
1/10/2021 16:00,0.069268293,0.744825298,0.307642276,0.069268293,0.744825298,0.184390244
1/10/2021 17:00,0.138536585,0.72896127,0.188292683,0.138536585,0.72896127,0.184390244
1/10/2021 18:00,0.238373984,0.587415067,0.141463415,0.238373984,0.587415067,0.100487805
1/10/2021 19:00,0.301138211,0.351026004,0.188292683,0.301138211,0.351026004,0.069268293
1/10/2021 20:00,0.301138211,0.052377819,0.307642276,0.301138211,0.052377819,0.069268293
1/10/2021 21:00,0.37398374,0,0.56,0.37398374,0,0.025365854
1/10/2021 22:00,0.37398374,0,0.661788618,0.37398374,0,0.045528455
1/10/2021 23:00,0.301138211,0,0.768130081,0.301138211,0,0.070894309
1/11/2021 0:00,0.301138211,0,0.768130081,0.301138211,0,0.188292683
1/11/2021 1:00,0.307642276,0,0.661788618,0.307642276,0,0.243252033
1/11/2021 2:00,0.307642276,0,0.661788618,0.307642276,0,0.307642276
1/11/2021 3:00,0.381788618,0,0.661788618,0.381788618,0,0.307642276
1/11/2021 4:00,0.46601626,0,0.661788618,0.46601626,0,0.307642276
1/11/2021 5:00,0.37398374,0,0.661788618,0.37398374,0,0.307642276
1/11/2021 6:00,0.456585366,0,0.661788618,0.456585366,0,0.243252033
1/11/2021 7:00,0.456585366,0,0.661788618,0.456585366,0,0.243252033
1/11/2021 8:00,0.548617886,0,0.661788618,0.548617886,0,0.243252033
1/11/2021 9:00,0.456585366,0,0.661788618,0.456585366,0,0.102764228
1/11/2021 10:00,0.37398374,0,0.661788618,0.37398374,0,0.070894309
1/11/2021 11:00,0.37398374,0,0.768130081,0.37398374,0,0.102764228
1/11/2021 12:00,0.456585366,0.000473806,0.768130081,0.456585366,0.000473806,0.141463415
1/11/2021 13:00,0.648780488,0.244026688,0.768130081,0.648780488,0.244026688,0.381788618
1/11/2021 14:00,0.648780488,0.545643897,0.661788618,0.648780488,0.545643897,0.243252033
1/11/2021 15:00,0.850406504,0.693931412,0.56,0.850406504,0.693931412,0.138536585
1/11/2021 16:00,0.975609756,0.742609226,0.46601626,0.975609756,0.742609226,0.100487805
1/11/2021 17:00,0.991869919,0.653033362,0.46601626,0.991869919,0.653033362,0.138536585
1/11/2021 18:00,0.991869919,0.388531438,0.46601626,0.991869919,0.388531438,0.184390244
1/11/2021 19:00,0.975609756,0.164860775,0.56,0.975609756,0.164860775,0.184390244
1/11/2021 20:00,0.975609756,0.029996354,0.661788618,0.975609756,0.029996354,0.37398374
1/11/2021 21:00,0.975609756,0,0.864390244,0.975609756,0,0.548617886
1/11/2021 22:00,0.975609756,0,0.93300813,0.975609756,0,0.648780488
1/11/2021 23:00,0.991869919,0,0.864390244,0.991869919,0,0.648780488
1/12/2021 0:00,0.991869919,0,0.93300813,0.991869919,0,0.648780488
1/12/2021 1:00,0.991869919,0,0.864390244,0.991869919,0,0.648780488
1/12/2021 2:00,0.975609756,0,0.768130081,0.975609756,0,0.648780488
1/12/2021 3:00,0.975609756,0,0.768130081,0.975609756,0,0.548617886
1/12/2021 4:00,0.922926829,0,0.661788618,0.922926829,0,0.548617886
1/12/2021 5:00,0.753495935,0,0.56,0.753495935,0,0.548617886
1/12/2021 6:00,0.753495935,0,0.46601626,0.753495935,0,0.548617886
1/12/2021 7:00,0.648780488,0,0.46601626,0.648780488,0,0.548617886
1/12/2021 8:00,0.753495935,0,0.381788618,0.753495935,0,0.548617886
1/12/2021 9:00,0.753495935,0,0.381788618,0.753495935,0,0.548617886
1/12/2021 10:00,0.753495935,0,0.381788618,0.753495935,0,0.548617886
1/12/2021 11:00,0.850406504,0,0.46601626,0.850406504,0,0.456585366
1/12/2021 12:00,0.850406504,0.000339397,0.56,0.850406504,0.000339397,0.456585366
1/12/2021 13:00,0.850406504,0.200568789,0.661788618,0.850406504,0.200568789,0.456585366
1/12/2021 14:00,0.753495935,0.441599732,0.661788618,0.753495935,0.441599732,0.37398374
1/12/2021 15:00,0.850406504,0.532400591,0.661788618,0.850406504,0.532400591,0.29495935
1/12/2021 16:00,0.850406504,0.52720154,0.661788618,0.850406504,0.52720154,0.233170732
1/12/2021 17:00,0.922926829,0.428896205,0.661788618,0.922926829,0.428896205,0.233170732
1/12/2021 18:00,0.850406504,0.320011596,0.768130081,0.850406504,0.320011596,0.233170732
1/12/2021 19:00,0.753495935,0.144661167,0.864390244,0.753495935,0.144661167,0.29495935
1/12/2021 20:00,0.548617886,0.031524141,0.864390244,0.548617886,0.031524141,0.537560976
1/12/2021 21:00,0.548617886,0,0.661788618,0.548617886,0,0.635772358
1/12/2021 22:00,0.548617886,0,0.661788618,0.548617886,0,0.739186992
1/12/2021 23:00,0.648780488,0,0.768130081,0.648780488,0,0.635772358
1/13/2021 0:00,0.648780488,0,0.768130081,0.648780488,0,0.635772358
1/13/2021 1:00,0.753495935,0,0.768130081,0.753495935,0,0.635772358
1/13/2021 2:00,0.753495935,0,0.864390244,0.753495935,0,0.537560976
1/13/2021 3:00,0.753495935,0,0.768130081,0.753495935,0,0.537560976
1/13/2021 4:00,0.648780488,0,0.768130081,0.648780488,0,0.537560976
1/13/2021 5:00,0.648780488,0,0.56,0.648780488,0,0.537560976
1/13/2021 6:00,0.753495935,0,0.661788618,0.753495935,0,0.537560976
1/13/2021 7:00,0.850406504,0,0.56,0.850406504,0,0.635772358
1/13/2021 8:00,0.850406504,0,0.56,0.850406504,0,0.635772358
1/13/2021 9:00,0.922926829,0,0.46601626,0.922926829,0,0.739186992
1/13/2021 10:00,0.850406504,0,0.456585366,0.850406504,0,0.739186992
1/13/2021 11:00,0.850406504,0,0.37398374,0.850406504,0,0.739186992
1/13/2021 12:00,0.850406504,0.000361046,0.37398374,0.850406504,0.000361046,0.739186992
1/13/2021 13:00,0.850406504,0.16661289,0.301138211,0.850406504,0.16661289,0.635772358
1/13/2021 14:00,0.836422764,0.308992724,0.238373984,0.836422764,0.308992724,0.447154472
1/13/2021 15:00,0.912845528,0.299135197,0.138536585,0.912845528,0.299135197,0.447154472
1/13/2021 16:00,0.989918699,0.25320804,0.044227642,0.989918699,0.25320804,0.526178862
1/13/2021 17:00,0.989918699,0.18387659,0.008780488,0.989918699,0.18387659,0.437723577
1/13/2021 18:00,0.836422764,0.15778667,0.008780488,0.836422764,0.15778667,0.437723577
1/13/2021 19:00,0.739186992,0.081701434,0.008780488,0.739186992,0.081701434,0.526178862
1/13/2021 20:00,0.537560976,0.025216105,0.008780488,0.537560976,0.025216105,0.724227642
1/13/2021 21:00,0.537560976,0,0.008780488,0.537560976,0,0.820813008
1/13/2021 22:00,0.635772358,0,0.008780488,0.635772358,0,0.820813008
1/13/2021 23:00,0.635772358,0,0.008780488,0.635772358,0,0.820813008
1/14/2021 0:00,0.537560976,0,0.009430894,0.537560976,0,0.724227642
1/14/2021 1:00,0.447154472,0,0.009430894,0.447154472,0,0.724227642
1/14/2021 2:00,0.29495935,0,0.009430894,0.29495935,0,0.622439024
1/14/2021 3:00,0.233170732,0,0.009430894,0.233170732,0,0.622439024
1/14/2021 4:00,0.135284553,0,0.009430894,0.135284553,0,0.622439024
1/14/2021 5:00,0.067317073,0,0.009430894,0.067317073,0,0.622439024
1/14/2021 6:00,0.023739837,0,0.009430894,0.023739837,0,0.526178862
1/14/2021 7:00,0.008455285,0,0.009430894,0.008455285,0,0.526178862
1/14/2021 8:00,0.008455285,0,0.009430894,0.008455285,0,0.437723577
1/14/2021 9:00,0.023739837,0,0.009430894,0.023739837,0,0.537560976
1/14/2021 10:00,0.008455285,0,0.009430894,0.008455285,0,0.537560976
1/14/2021 11:00,0.008455285,0,0.009430894,0.008455285,0,0.537560976
1/14/2021 12:00,0.008455285,0.000440263,0.009430894,0.008455285,0.000440263,0.537560976
1/14/2021 13:00,0.008455285,0.17047231,0.025365854,0.008455285,0.17047231,0.447154472
1/14/2021 14:00,0.023739837,0.262513385,0.045528455,0.023739837,0.262513385,0.29495935
1/14/2021 15:00,0.023739837,0.286049857,0.045528455,0.023739837,0.286049857,0.180162602
1/14/2021 16:00,0.008455285,0.321029631,0.025365854,0.008455285,0.321029631,0.135284553
1/14/2021 17:00,0.023739837,0.299210339,0.009430894,0.023739837,0.299210339,0.135284553
1/14/2021 18:00,0.042926829,0.275413298,0.009430894,0.042926829,0.275413298,0.095609756
1/14/2021 19:00,0.067317073,0.157596259,0.009430894,0.067317073,0.157596259,0.135284553
1/14/2021 20:00,0.098211382,0.033568789,0.025365854,0.098211382,0.033568789,0.233170732
1/14/2021 21:00,0.180162602,0,0.045528455,0.180162602,0,0.366178862
1/14/2021 22:00,0.29495935,0,0.070894309,0.29495935,0,0.447154472
